artist_mbid,mbid_canonico,nombre,nombre_orden,tipo,genero,area,anio_inicio,anio_fin,tags,wikidata,fuente
91fc56fe-ac9a-4d35-8cdc-34eb72fa59bb,91fc56fe-ac9a-4d35-8cdc-34eb72fa59bb,The Dixie Cups,"Dixie Cups, The",Group,,United States,1963,,,https://www.wikidata.org/wiki/Q1433532,musicbrainz
92039e4b-1256-491d-a77f-cd3621045a24,92039e4b-1256-491d-a77f-cd3621045a24,Sticks & Stones,Sticks & Stones,Group,,Bridgewater,,,jazz and blues,https://www.wikidata.org/wiki/Q125571277,musicbrainz
92046be7-0927-4835-a4ed-a90416747d53,92046be7-0927-4835-a4ed-a90416747d53,Cornershop,Cornershop,Group,,United Kingdom,1991,,british;asian;brit pop;british asian;dance,https://www.wikidata.org/wiki/Q1134101,musicbrainz
9204ee08-ceb5-4043-8a15-6e390c58a543,9204ee08-ceb5-4043-8a15-6e390c58a543,Issam Houshan,"Houshan, Issam",,,,,,,,musicbrainz
92094019-6704-43c9-85a8-7b1d2e05febd,92094019-6704-43c9-85a8-7b1d2e05febd,The Wrights,"Wrights, The",Group,,Australia,2004,,,https://www.wikidata.org/wiki/Q7776316,musicbrainz
920b6000-14db-40be-9dbf-faad41fa75b9,920b6000-14db-40be-9dbf-faad41fa75b9,Salem,Salem,Group,,United States,2002,2005,emo;post-hardcore,https://www.wikidata.org/wiki/Q112175510,musicbrainz
920e896d-c7a1-44d9-ad5b-94266d654cb1,920e896d-c7a1-44d9-ad5b-94266d654cb1,Cyssero,Cyssero,Person,,,,,,,musicbrainz
920febb2-ea05-4339-8a08-17294e60c736,920febb2-ea05-4339-8a08-17294e60c736,Chubby Checker,"Checker, Chubby",Person,Male,Malvern,1941,,rock and roll;rhythm & blues;rock & roll;calypso;pop,https://www.wikidata.org/wiki/Q317254,musicbrainz
921127d2-54b6-420c-a7a5-42772ab756aa,921127d2-54b6-420c-a7a5-42772ab756aa,Birds of Avalon,Birds of Avalon,Group,,United States,2005,,,https://www.wikidata.org/wiki/Q4916087,musicbrainz
921832e1-f1eb-4e07-9559-302fa7b6cddc,921832e1-f1eb-4e07-9559-302fa7b6cddc,The Letter E,"Letter E, The",Group,,,,,,,musicbrainz
921db1bb-da37-4d5d-a005-76010e4d1dfc,921db1bb-da37-4d5d-a005-76010e4d1dfc,Jackie Davis,"Davis, Jackie",Person,Male,United States,1920,1999,jazz;soul jazz,https://www.wikidata.org/wiki/Q733008,musicbrainz
92205d28-0090-4a64-8fa9-592e366d2cbb,92205d28-0090-4a64-8fa9-592e366d2cbb,Buscemi,Buscemi,Person,Male,Belgium,1966,,acid jazz;afrobeat;dance;drum and bass;house,https://www.wikidata.org/wiki/Q2700217,musicbrainz
922a18b1-0aba-4868-8f38-2aa4f324fe16,922a18b1-0aba-4868-8f38-2aa4f324fe16,Mannheim Steamroller,Mannheim Steamroller,Group,,United States,1974,,new age;awesome name;christmas music;classical crossover;holiday,https://www.wikidata.org/wiki/Q1529102,musicbrainz
922e3cf0-baea-4e25-b115-38d72ecee573,922e3cf0-baea-4e25-b115-38d72ecee573,Massey,Massey,,,,,,,,musicbrainz
9230c25a-8812-4f16-b963-734729229d39,9230c25a-8812-4f16-b963-734729229d39,Sergio Franchi,"Franchi, Sergio",Person,Male,Italy,1926,1990,multiple countries,https://www.wikidata.org/wiki/Q782020,musicbrainz
92317e0b-181b-4119-aba1-77261515daf8,92317e0b-181b-4119-aba1-77261515daf8,AUX 88,AUX 88,Group,,United States,1993,,electro,https://www.wikidata.org/wiki/Q300119,musicbrainz
92337972-f0c5-4ebd-be8c-f6b23d596ae1,92337972-f0c5-4ebd-be8c-f6b23d596ae1,autoKratz,autoKratz,Group,,United Kingdom,2007,,electro;electroclash;electronic;electronica;french,https://www.wikidata.org/wiki/Q4826073,musicbrainz
9236b0df-e3cb-4b5f-a582-5e8948e31caa,9236b0df-e3cb-4b5f-a582-5e8948e31caa,Love Sculpture,Love Sculpture,Group,,United Kingdom,1966,1970,blues rock;hard rock;psychedelic rock;classical crossover,https://www.wikidata.org/wiki/Q432233,musicbrainz
92371674-1869-4e0c-8151-3de9ced59e15,92371674-1869-4e0c-8151-3de9ced59e15,Martin Mull,"Mull, Martin",Person,Male,United States,1943,2024,2008 universal fire victim;comedy,https://www.wikidata.org/wiki/Q575795,musicbrainz
9238d3e6-4d7c-4457-8075-aa49b2332974,9238d3e6-4d7c-4457-8075-aa49b2332974,The Impalas,"Impalas, The",Group,,United States,1958,1961,,https://www.wikidata.org/wiki/Q7741516,musicbrainz
923a63a5-bee2-45a8-a0f8-73ee4d5dc37d,923a63a5-bee2-45a8-a0f8-73ee4d5dc37d,Now It’s Overhead,Now It’s Overhead,Group,,United States,,,,https://www.wikidata.org/wiki/Q1724453,musicbrainz
923cd526-7eff-4736-8e46-07741619c8ec,923cd526-7eff-4736-8e46-07741619c8ec,John Holm,"Holm, John",Person,Male,Sweden,1948,,classic rock;pop rock,https://www.wikidata.org/wiki/Q5810429,musicbrainz
924203bb-da5f-4bd0-9630-c753c7cb9774,924203bb-da5f-4bd0-9630-c753c7cb9774,Ernest Ranglin,"Ranglin, Ernest",Person,Male,Jamaica,1932,,reggae;rocksteady;session,https://www.wikidata.org/wiki/Q931243,musicbrainz
92434230-412b-4097-a223-ee67f84cba3d,92434230-412b-4097-a223-ee67f84cba3d,Chris Connor,"Connor, Chris",Person,Female,United States,1927,2009,jazz;vocal jazz;aln-sh,https://www.wikidata.org/wiki/Q462322,musicbrainz
9249367c-9dfe-4957-80cb-f9772403526a,9249367c-9dfe-4957-80cb-f9772403526a,Slacker,Slacker,Group,,United Kingdom,,2012,progressive house,https://www.wikidata.org/wiki/Q7538405,musicbrainz
925228de-bbe5-4c7b-b76f-78e382ec9148,925228de-bbe5-4c7b-b76f-78e382ec9148,Eric B. & Rakim,Eric B. & Rakim,Group,,United States,1986,1992,hip hop;boom bap;hardcore hip hop,https://www.wikidata.org/wiki/Q1351122,musicbrainz
9259284f-5f4e-4c77-ab33-faa5d8bed31b,9259284f-5f4e-4c77-ab33-faa5d8bed31b,Rick Derringer,"Derringer, Rick",Person,Male,United States,1947,2025,rock;hard rock;aor;blues;blues rock,https://www.wikidata.org/wiki/Q2142941,musicbrainz
9259493f-7fc2-4b80-97ba-effa7af79a94,9259493f-7fc2-4b80-97ba-effa7af79a94,Rachel Unthank & the Winterset,"Unthank, Rachel & the Winterset",Group,,United Kingdom,2004,2009,folk;classic pop and rock;english folk,https://www.wikidata.org/wiki/Q3989799,musicbrainz
925d3918-c112-47b5-b799-fd62c4477578,925d3918-c112-47b5-b799-fd62c4477578,Juaninacka,Juaninacka,Person,Male,Spain,,,hip hop,https://www.wikidata.org/wiki/Q9016223,musicbrainz
925dce01-64ee-4a78-807d-9810bd1a12d9,925dce01-64ee-4a78-807d-9810bd1a12d9,Mama,Mama,Person,Male,Greece,,,chillout;deep house;downtempo;electronica;manolis zografakis,,musicbrainz
926059d2-20a6-4667-8a35-95622b460279,926059d2-20a6-4667-8a35-95622b460279,Tristan Prettyman,"Prettyman, Tristan",Person,Female,United States,1982,,folk,https://www.wikidata.org/wiki/Q2097323,musicbrainz
9261d48b-56f1-4c99-a751-29b4233b879f,9261d48b-56f1-4c99-a751-29b4233b879f,Picco,Picco,Person,Male,Germany,,,,,musicbrainz
92644c3d-d714-4731-abc8-1b214b5a58dc,92644c3d-d714-4731-abc8-1b214b5a58dc,Alpha,Alpha,Person,,Greece,,,,,musicbrainz
9268c531-726a-4e9d-9599-2b28f83d55f3,9268c531-726a-4e9d-9599-2b28f83d55f3,Chris Beard,"Beard, Chris",Person,,,,,,,musicbrainz
92756526-af59-461a-9664-8d8a45da5e7b,92756526-af59-461a-9664-8d8a45da5e7b,Kamaya Painters,Kamaya Painters,Group,,,,,,,musicbrainz
92772a4f-e8ca-46e3-a0d7-a4d7f8fa096b,92772a4f-e8ca-46e3-a0d7-a4d7f8fa096b,Joe Vasconcellos,"Vasconcellos, Joe",Person,Male,Chile,1959,,latin rock;singer-songwriter,https://www.wikidata.org/wiki/Q5932693,musicbrainz
92787b5b-23c4-4f60-a74d-bf2469740b60,92787b5b-23c4-4f60-a74d-bf2469740b60,Al B. Sure!,Al B. Sure!,Person,Male,United States,1968,,1990s;contemporary r&b;new jack swing;quiet storm;r&b,https://www.wikidata.org/wiki/Q2260801,musicbrainz
9278d5f4-993d-403a-8dd8-eb61139274cf,9278d5f4-993d-403a-8dd8-eb61139274cf,Carolina Chocolate Drops,Carolina Chocolate Drops,Group,,United States,2005,,old-time,https://www.wikidata.org/wiki/Q1044384,musicbrainz
9278dbc5-6ca3-4444-9630-06e3e0df31c6,9278dbc5-6ca3-4444-9630-06e3e0df31c6,Mallorca Lee,"Lee, Mallorca",Person,Male,Scotland,,2024,edm;hard trance;rave,,musicbrainz
927dabe1-2bc4-4719-a101-0fb53f5d3adf,927dabe1-2bc4-4719-a101-0fb53f5d3adf,Martin Lawrence,"Lawrence, Martin",Person,Male,United Kingdom,,,,,musicbrainz
9282c8b4-ca0b-4c6b-b7e3-4f7762dfc4d6,9282c8b4-ca0b-4c6b-b7e3-4f7762dfc4d6,Nirvana,Nirvana,Group,,United Kingdom,1967,,progressive rock;rock;90s;alternative;alternative rock,https://www.wikidata.org/wiki/Q1855965,musicbrainz
92852bab-e9cb-4898-a1d1-79b83d3bc69c,92852bab-e9cb-4898-a1d1-79b83d3bc69c,Ape,Ape,Group,,,,,,,musicbrainz
928695fb-0778-468c-814e-c7dc905633b0,928695fb-0778-468c-814e-c7dc905633b0,Elmer Gantry’s Velvet Opera,"Gantry, Elmer’s Velvet Opera",Group,,United Kingdom,1967,1970,psychedelic rock;blues rock;folk rock;freakbeat;psychedelic pop,https://www.wikidata.org/wiki/Q5366556,musicbrainz
9286d179-a7dd-4ce1-b09d-622cbda0de47,9286d179-a7dd-4ce1-b09d-622cbda0de47,Cathal Coughlan,"Coughlan, Cathal",Person,Male,Ireland,1959,2022,,https://www.wikidata.org/wiki/Q5052027,musicbrainz
928709cd-3156-463f-b446-4503d0d83fbc,928709cd-3156-463f-b446-4503d0d83fbc,Flowriders,Flowriders,Group,,,2004,,,,musicbrainz
92898646-dfa6-4a21-a82b-6d0fea2c6dc6,92898646-dfa6-4a21-a82b-6d0fea2c6dc6,Phunklarique,Phunklarique,Person,,,,,,,musicbrainz
928a32b6-db43-4672-96e3-c3b5f4b81602,928a32b6-db43-4672-96e3-c3b5f4b81602,Nový Svět,Nový Svět,Group,,,1997,,,https://www.wikidata.org/wiki/Q1515771,musicbrainz
928e7f57-cc64-477f-a314-6dcbe60eade7,928e7f57-cc64-477f-a314-6dcbe60eade7,Velha Guarda da Portela,Velha Guarda da Portela,Group,,Brazil,1970,,world,https://www.wikidata.org/wiki/Q5617860,musicbrainz
9290d0e4-42e9-4446-afa3-7865ac7f016b,9290d0e4-42e9-4446-afa3-7865ac7f016b,Hangnail,Hangnail,Group,,United Kingdom,1993,2001,,,musicbrainz
92919680-35b4-4ef2-a043-7b585a137749,92919680-35b4-4ef2-a043-7b585a137749,No One Is Innocent,No One Is Innocent,Group,,France,1994,,alternative metal;alternative rock;french;industrial metal;rap metal,https://www.wikidata.org/wiki/Q3342442,musicbrainz
9293fc79-e77c-4ee6-a092-61df10ca47ea,9293fc79-e77c-4ee6-a092-61df10ca47ea,Sarah Connor,"Connor, Sarah",Person,Female,Germany,1980,,pop;blue-eyed soul;berlin;contemporary r&b;german,https://www.wikidata.org/wiki/Q63664,musicbrainz
9295f2ab-32d5-4f05-8c5d-44daa34e81fa,9295f2ab-32d5-4f05-8c5d-44daa34e81fa,The Creatures,"Creatures, The",Group,,United Kingdom,1981,2005,experimental rock;post-punk;alternative;goth;exotica,https://www.wikidata.org/wiki/Q1968986,musicbrainz
9296618d-e67c-4cff-bcc9-82d3503a8e1b,9296618d-e67c-4cff-bcc9-82d3503a8e1b,Dónal Lunny,"Lunny, Dónal",Person,Male,Ireland,1947,,folk;irish;producer,https://www.wikidata.org/wiki/Q983618,musicbrainz
929b06e9-3102-4eff-845e-76437ce08087,929b06e9-3102-4eff-845e-76437ce08087,Lee Coombs,"Coombs, Lee",Person,Male,United States,1971,,dance and electronica,,musicbrainz
929ca8c3-5df3-4fe9-bc59-f8d603780bce,929ca8c3-5df3-4fe9-bc59-f8d603780bce,Idina Menzel,"Menzel, Idina",Person,Female,United States,1971,,musical;pop,https://www.wikidata.org/wiki/Q157400,musicbrainz
929dcbbf-3726-4884-a4fc-06f877da912e,929dcbbf-3726-4884-a4fc-06f877da912e,The Loafers,"Loafers, The",Group,,United Kingdom,,,,,musicbrainz
929dd3e7-c861-41e1-9102-e9e85603ec22,929dd3e7-c861-41e1-9102-e9e85603ec22,Gary Maguire,Gary Maguire,Person,Male,Ireland,,,,,musicbrainz
929e956f-8a95-4132-8aa6-416d9f6f2f51,929e956f-8a95-4132-8aa6-416d9f6f2f51,The Wild Swans,"Wild Swans, The",Group,,United Kingdom,1980,,jangle pop;liverpool;new wave;post-punk;sophisti-pop,https://www.wikidata.org/wiki/Q7774898,musicbrainz
92a0f97c-311e-4ca9-8bb3-247b3d96d41b,92a0f97c-311e-4ca9-8bb3-247b3d96d41b,Weldon Irvine,"Irvine, Weldon",Person,Male,United States,1943,2002,jazz,https://www.wikidata.org/wiki/Q7980906,musicbrainz
92a42e82-b36f-4308-82c1-68bad2e03c89,92a42e82-b36f-4308-82c1-68bad2e03c89,Third Eye Blind,Third Eye Blind,Group,,United States,1993,,alternative rock;pop rock;power pop;favoritos;pop punk,https://www.wikidata.org/wiki/Q1155385,musicbrainz
92a5560a-9086-4dff-a5c5-759171e91965,92a5560a-9086-4dff-a5c5-759171e91965,Kellys,Kellys,Group,,,,,dansband,https://www.wikidata.org/wiki/Q10544743,musicbrainz
92a558f5-4f48-4afe-8f0e-ba94c3cbc998,92a558f5-4f48-4afe-8f0e-ba94c3cbc998,Janice Grace,"Grace, Janice",Person,Female,,,,,,musicbrainz
92a57266-bf06-49e2-b267-cacc158303e0,92a57266-bf06-49e2-b267-cacc158303e0,Parade,Parade,Group,,United States,2003,2005,,,musicbrainz
92a59257-f82f-4106-b5ef-bdf8c8ea0f1c,92a59257-f82f-4106-b5ef-bdf8c8ea0f1c,Casino Mansion,Casino Mansion,Group,,,2003,,,,musicbrainz
92a5d22f-ffa4-4897-b42c-8666b8fa3a11,92a5d22f-ffa4-4897-b42c-8666b8fa3a11,I Start Counting,I Start Counting,Group,,United Kingdom,1984,1989,electronic;synth-pop;synthpop,https://www.wikidata.org/wiki/Q5979023,musicbrainz
92b92658-d411-4d36-a0c3-ce3d415bcec5,92b92658-d411-4d36-a0c3-ce3d415bcec5,Gordon Chambers,"Chambers, Gordon",Person,Male,United States,1969,,,https://www.wikidata.org/wiki/Q5584958,musicbrainz
92b9d5cd-0186-4453-a947-26f537a060a3,92b9d5cd-0186-4453-a947-26f537a060a3,FreeTEMPO,FreeTEMPO,Person,Male,Japan,1977,,,https://www.wikidata.org/wiki/Q11200463,musicbrainz
92bb085a-2924-4479-b627-181a1835d2f5,92bb085a-2924-4479-b627-181a1835d2f5,植松伸夫,"Uematsu, Nobuo",Person,Male,Japan,1959,,electronic;final fantasy;japanese;orchestral;symphonic rock,https://www.wikidata.org/wiki/Q312327,musicbrainz
92bb6421-ce32-448f-8b6c-70992fb4e8c4,92bb6421-ce32-448f-8b6c-70992fb4e8c4,Pat Kelly,"Kelly, Pat",Person,Male,Jamaica,1949,2019,crooners;reggae;rocksteady;tenor,https://www.wikidata.org/wiki/Q1633370,musicbrainz
92bf1368-5b9d-4679-894a-b4014882c165,92bf1368-5b9d-4679-894a-b4014882c165,Norman Hutchins,"Hutchins, Norman",Person,Male,United States,1962,2025,gospel,https://www.wikidata.org/wiki/Q19895364,musicbrainz
92c199e0-8b83-45bf-b134-b2e66a241e66,92c199e0-8b83-45bf-b134-b2e66a241e66,Yerba Buena,Yerba Buena,Group,,United States,,,hip hop;latin,https://www.wikidata.org/wiki/Q3572184,musicbrainz
92c1cbb9-84a0-414d-a88c-8a518a7c7ef0,92c1cbb9-84a0-414d-a88c-8a518a7c7ef0,Steve Riley and the Mamou Playboys,"Riley, Steve and the Mamou Playboys",Group,,United States,1988,,folk,https://www.wikidata.org/wiki/Q3499085,musicbrainz
92c48fb3-59ce-4097-9bc0-ceec6f88b440,92c48fb3-59ce-4097-9bc0-ceec6f88b440,Anointed,Anointed,Group,,United States,1988,,contemporary christian,https://www.wikidata.org/wiki/Q4769875,musicbrainz
92caf313-a918-472d-9feb-50ac01e910d0,92caf313-a918-472d-9feb-50ac01e910d0,Babu,Babu,Person,Male,United States,1974,,dj;dj babu;hip hop;hip-hop;us,https://www.wikidata.org/wiki/Q325684,musicbrainz
92cfe3ec-a75a-4fb2-9741-753e68900a3c,92cfe3ec-a75a-4fb2-9741-753e68900a3c,DJ Manian,"Manian, DJ",Person,Male,Germany,1978,,hands up,https://www.wikidata.org/wiki/Q61415,musicbrainz
92d0242d-c47d-4e2b-915d-4f875a07c91f,92d0242d-c47d-4e2b-915d-4f875a07c91f,Naseebo Lal,"Lal, Naseebo",Person,Female,Pakistan,,,,https://www.wikidata.org/wiki/Q15983034,musicbrainz
92d025f8-1a34-4b7a-b741-df6840f9232e,92d025f8-1a34-4b7a-b741-df6840f9232e,Carlos Ponce,"Ponce, Carlos",Person,Male,Puerto Rico,1972,,,https://www.wikidata.org/wiki/Q743870,musicbrainz
92d10e96-8e61-4c7b-80fe-3169af4beda4,92d10e96-8e61-4c7b-80fe-3169af4beda4,Efecto Mariposa,Efecto Mariposa,Group,,Spain,2001,,,https://www.wikidata.org/wiki/Q5102407,musicbrainz
92d37892-6186-4459-9cc1-f0dde57652d0,92d37892-6186-4459-9cc1-f0dde57652d0,Joan Baez,"Baez, Joan",Person,Female,United States,1941,,folk;acoustic;americana;singer-songwriter;2008 universal fire victim,https://www.wikidata.org/wiki/Q131725,musicbrainz
92d446a1-7d4b-4cd2-bfb9-92400ff2f59a,92d446a1-7d4b-4cd2-bfb9-92400ff2f59a,Bescenta,Bescenta,Person,Male,,,,,,musicbrainz
92d48f3d-a9cb-4011-a002-2e9ac3a6843d,92d48f3d-a9cb-4011-a002-2e9ac3a6843d,Dissection,Dissection,Group,,Sweden,1989,2006,melodic black metal;melodic death metal;black metal;metal;blackened death metal,https://www.wikidata.org/wiki/Q1145479,musicbrainz
92d4968f-822a-4ba8-8b1e-86e107643ce8,92d4968f-822a-4ba8-8b1e-86e107643ce8,Lorena,Lorena,,,Netherlands,,,,,musicbrainz
92d55365-1009-4885-93cd-87d81ac15f9a,92d55365-1009-4885-93cd-87d81ac15f9a,The Amalgamation of Soundz,"Amalgamation of Soundz, The",Group,,United Kingdom,1990,,,https://www.wikidata.org/wiki/Q111047796,musicbrainz
92d9b014-5978-4b0b-8b7a-a464b89e2b5c,92d9b014-5978-4b0b-8b7a-a464b89e2b5c,Dena DeRose,"DeRose, Dena",Person,Female,United States,1966,,jazz,https://www.wikidata.org/wiki/Q5256539,musicbrainz
92da0df1-9cae-4afe-a0e6-bdd472bd5a93,92da0df1-9cae-4afe-a0e6-bdd472bd5a93,Great American Taxi,Great American Taxi,Group,,,2005,,,,musicbrainz
92db820a-9863-47d0-801e-34f909f93480,92db820a-9863-47d0-801e-34f909f93480,The Zebras,"Zebras, The",Group,,Australia,,,,,musicbrainz
92dc699f-fcbc-4278-afbe-40b5ad060a55,92dc699f-fcbc-4278-afbe-40b5ad060a55,Death From Above 1979,Death From Above 1979,Group,,Canada,2001,,dance-punk;rock;electronic;indie rock;noise rock,https://www.wikidata.org/wiki/Q773953,musicbrainz
92de023e-6f08-4133-8063-c0740c855e3d,92de023e-6f08-4133-8063-c0740c855e3d,Engenheiros do Hawaii,Engenheiros do Hawaii,Group,,Brazil,1985,2008,brazil;brazilian rock;rock,https://www.wikidata.org/wiki/Q290485,musicbrainz
92e1f515-fc89-4577-9f77-addacdaf7559,92e1f515-fc89-4577-9f77-addacdaf7559,The Almost,"Almost, The",Group,,United States,2005,,pop rock;post-hardcore;christian rock;emo pop,https://www.wikidata.org/wiki/Q2095698,musicbrainz
92e28335-8693-4f0b-9863-ffd259953b31,92e28335-8693-4f0b-9863-ffd259953b31,Reysan Khan,"Khan, Reysan",Person,,,,,,,musicbrainz
92e627ce-25fd-4c7e-8e54-a01ae0a4d18c,92e627ce-25fd-4c7e-8e54-a01ae0a4d18c,Cold Blue,Cold Blue,Person,Male,,,,,,musicbrainz
92e634a7-6023-4be8-be15-ebba822f5b34,92e634a7-6023-4be8-be15-ebba822f5b34,Maxïmo Park,Maxïmo Park,Group,,United Kingdom,2000,,indie rock;new wave;post-punk revival;british,https://www.wikidata.org/wiki/Q833332,musicbrainz
92e78883-43ab-45ed-a326-1847b1061c3e,92e78883-43ab-45ed-a326-1847b1061c3e,Nikoo,Nikoo,Group,,Netherlands,,,,,musicbrainz
92e7d285-906a-4e0e-b0db-a79bc80d1e5a,92e7d285-906a-4e0e-b0db-a79bc80d1e5a,Big Head Todd and the Monsters,Big Head Todd and the Monsters,Group,,United States,1984,,alternative rock;blues rock;rock,https://www.wikidata.org/wiki/Q4905806,musicbrainz
92ebb02d-2906-4a6d-9e43-21e16b877fa1,92ebb02d-2906-4a6d-9e43-21e16b877fa1,Martin Taylor,"Taylor, Martin",Person,Male,United Kingdom,1956,,jazz,https://www.wikidata.org/wiki/Q6550111,musicbrainz
92ee4ea2-213d-4aa8-a61a-d202dc4de770,92ee4ea2-213d-4aa8-a61a-d202dc4de770,Black Stalin,Black Stalin,Person,Male,Trinidad and Tobago,1941,2022,calypso,https://www.wikidata.org/wiki/Q4921892,musicbrainz
92ee5562-3c1b-4e02-ac22-aae6261edac5,92ee5562-3c1b-4e02-ac22-aae6261edac5,Blackalicious,Blackalicious,Group,,United States,1992,2021,hip hop;underground hip hop,https://www.wikidata.org/wiki/Q880681,musicbrainz
92f06605-935e-46c6-a272-26497710204a,92f06605-935e-46c6-a272-26497710204a,Zapped by a Million Volts,Zapped by a Million Volts,,,,,,,,musicbrainz
92f199b3-18e6-46dd-955a-fa39ecc0dcf5,92f199b3-18e6-46dd-955a-fa39ecc0dcf5,Gebrüder Blattschuss,Gebrüder Blattschuss,Group,,Germany,1976,,comedy,https://www.wikidata.org/wiki/Q1497180,musicbrainz
92f29d03-1d89-42a6-9ea7-ed17bc5d6dc1,92f29d03-1d89-42a6-9ea7-ed17bc5d6dc1,Space Cowboy,Space Cowboy,Person,Male,France,1975,,,https://www.wikidata.org/wiki/Q463207,musicbrainz
92f2bfeb-c06a-4d73-8c10-b8c8e33cbd5d,04380c85-62e3-402e-9c6e-520f6d16a553,Cotton Jones,Cotton Jones,Group,,United States,2005,,,https://www.wikidata.org/wiki/Q7727730,musicbrainz
92f3b3d1-978e-46ce-b142-d99717a2be02,92f3b3d1-978e-46ce-b142-d99717a2be02,Brian & Tony Gold,Brian & Tony Gold,Group,,Jamaica,,,reggae,https://www.wikidata.org/wiki/Q4965726,musicbrainz
92f5c717-83e9-4df1-9250-7964ba2bd770,92f5c717-83e9-4df1-9250-7964ba2bd770,Face to Face,Face to Face,Group,,France,,,,,musicbrainz
92f7110a-0d26-4d01-8d5d-a400e9b7145f,92f7110a-0d26-4d01-8d5d-a400e9b7145f,Creature With the Atom Brain,Creature With the Atom Brain,Group,,Belgium,2003,2015,,https://www.wikidata.org/wiki/Q5183649,musicbrainz
92fd8658-8a6b-4679-beda-edc4a664d9fd,92fd8658-8a6b-4679-beda-edc4a664d9fd,Pimp! Code,Pimp! Code,Group,,Germany,1984,,,,musicbrainz
92fe3bef-fa69-4595-96ed-6d485f5546ea,92fe3bef-fa69-4595-96ed-6d485f5546ea,Norman Brown,"Brown, Norman",Person,Male,United States,1963,,jazz;smooth jazz;soul jazz;contemporary jazz;quiet storm,https://www.wikidata.org/wiki/Q3104004,musicbrainz
92ff6a4e-7070-4ddc-a62f-da9833aa236a,92ff6a4e-7070-4ddc-a62f-da9833aa236a,Coronatus,Coronatus,Group,,Germany,1999,,gothic metal;symphonic metal,https://www.wikidata.org/wiki/Q476201,musicbrainz
92ffa91d-bc56-4da9-947a-e5659c40f561,92ffa91d-bc56-4da9-947a-e5659c40f561,Bobby Hackett,"Hackett, Bobby",Person,Male,United States,1915,1976,dixieland;jazz;swing,https://www.wikidata.org/wiki/Q578302,musicbrainz
9302d0ef-c498-4f80-8098-b4b096889b0f,9302d0ef-c498-4f80-8098-b4b096889b0f,The MFA,"MFA, The",Group,,United Kingdom,,,,,musicbrainz
9309024d-40ba-4c5b-b636-31e3288b551a,9309024d-40ba-4c5b-b636-31e3288b551a,McGuinness Flint,McGuinness Flint,Group,,United Kingdom,1970,1975,folk rock,https://www.wikidata.org/wiki/Q761588,musicbrainz
930c86d4-1ed0-4ec0-bcf1-fea7fb7e091a,930c86d4-1ed0-4ec0-bcf1-fea7fb7e091a,Londonbeat,Londonbeat,Group,,United Kingdom,1988,,dance-pop;pop,https://www.wikidata.org/wiki/Q1869183,musicbrainz
930d2a33-3462-413c-ac32-99ecc5cbf8ea,930d2a33-3462-413c-ac32-99ecc5cbf8ea,Jazzamor,Jazzamor,Group,,Germany,2002,,bossa nova;jazz;lounge,https://www.wikidata.org/wiki/Q2368447,musicbrainz
93117a67-55b4-4b18-94c4-35c8a75fefc2,93117a67-55b4-4b18-94c4-35c8a75fefc2,Tina Charles,"Charles, Tina",Person,Female,United Kingdom,1954,,disco,https://www.wikidata.org/wiki/Q261365,musicbrainz
9311e2bc-bb3f-44cf-90d8-b1fe6912b60b,9311e2bc-bb3f-44cf-90d8-b1fe6912b60b,Brand New,Brand New,Group,,United States,2000,,emo;alternative rock;pop punk;post-hardcore;indie rock,https://www.wikidata.org/wiki/Q897754,musicbrainz
9316a2c3-8f4e-4ed4-bf1e-15d26448cc88,9316a2c3-8f4e-4ed4-bf1e-15d26448cc88,Fall Out,Fall Out,Group,,Italy,1979,,punk,https://www.wikidata.org/wiki/Q3738652,musicbrainz
9319e8ca-75f1-4d43-acba-eb31c9f1c38e,9319e8ca-75f1-4d43-acba-eb31c9f1c38e,Omnium Gatherum,Omnium Gatherum,Group,,Finland,1996,,melodic death metal,https://www.wikidata.org/wiki/Q2004632,musicbrainz
931e1d1f-6b2f-4ff8-9f70-aa537210cd46,931e1d1f-6b2f-4ff8-9f70-aa537210cd46,Operation Ivy,Operation Ivy,Group,,United States,1987,1989,ska;punk;ska punk;american;hardcore punk,https://www.wikidata.org/wiki/Q165846,musicbrainz
9320918d-5143-4846-bab8-7ad48ec17d58,9320918d-5143-4846-bab8-7ad48ec17d58,War of Ages,War of Ages,Group,,United States,2002,,christian metal;metal;metalcore,https://www.wikidata.org/wiki/Q2661106,musicbrainz
93209865-ebeb-4346-96a5-f64305cd0185,93209865-ebeb-4346-96a5-f64305cd0185,Robert Rich,"Rich, Robert",Person,Male,United States,1963,,ambient;dark ambient;electronic;drone;experimental,https://www.wikidata.org/wiki/Q1976619,musicbrainz
93254ddf-25b4-489a-8d92-128928149e73,93254ddf-25b4-489a-8d92-128928149e73,Thee Butchers’ Orchestra,Thee Butchers’ Orchestra,Group,,,,,,,musicbrainz
932644cd-1269-4a52-bfba-0f14a4279a9d,932644cd-1269-4a52-bfba-0f14a4279a9d,Miguel Caló,"Caló, Miguel",Person,Male,Argentina,1907,1972,tango,https://www.wikidata.org/wiki/Q1932618,musicbrainz
932cb13f-677c-4e63-beb1-fca45574d280,932cb13f-677c-4e63-beb1-fca45574d280,Zazie,Zazie,Person,Female,France,1964,,french pop;pop rock;nouvelle chanson française;chanson;chanson française,https://www.wikidata.org/wiki/Q167889,musicbrainz
